,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
0,3.596954,21.28426797304175,65.34534534534535,0,0.29820900000000006,0.2982383734152121,0.2995689500372081,-0.0013305661624325995,0,0,0,0,0,0,1
1,22.50403,33.257533142938925,65.34534534534535,0,0.2982003820911479,0.298191893769265,0.2995707101234526,-0.0013788059387558073,0,0,0,0,0,0,1
2,35.80524,44.09563282654643,65.34534534534535,0,0.2981768174614264,0.2981430184399688,0.2995724596040636,-0.001429430793353983,0,0,0,0,0,0,1
3,44.56586,52.64055908148378,65.34534534534535,0,0.298141739756088,0.2980926419600505,0.2995741983615955,-0.0014815460760573297,0,0,0,0,0,0,0
4,49.46326,57.9560649244561,65.34534534534535,0,0.29809858262038513,0.2980419644980893,0.29957592627777235,-0.0015339515000135089,0,0,0,0,0,0,0
5,50.95279,59.752124961298534,65.34534534534535,0,0.2980507796995704,0.2979925425054339,0.29957764323345804,-0.0015850904947404339,0,0,0,0,0,0,0
6,49.65012,58.5177300567541,65.34534534534535,0,0.29800176463889616,0.2979463150761754,0.2995793491086261,-0.001633023846123318,0,0,0,0,0,0,0
7,46.57083,55.35109547731352,65.34534534534535,0,0.29795497108361485,0.297905599325338,0.29958104378233064,-0.00167543431819508,0,0,0,0,0,0,0
8,43.03754,51.60707060565582,65.34534534534535,0,0.2979138326789791,0.2978730511253905,0.29958272713267914,-0.0017096659165972679,0,0,0,0,0,0,0
9,40.29764,48.50721153977316,65.34534534534535,0,0.2978817830702412,0.2978515907630895,0.29958439903680895,-0.001732798231713383,0,0,0,0,0,0,0
10,39.15607,46.83607063910244,65.34534534534535,0,0.2978622559026539,0.29784429620117336,0.29958605937086785,-0.0017417531769556957,0,0,0,0,0,0,0
11,39.81363,46.80313024564172,65.34534534534535,0,0.29785868482146943,0.2978542694355538,0.29958770801000173,-0.0017334286315611503,0,0,0,0,0,0,0
12,41.88223,48.093110482604246,65.34534534534535,0,0.2978745034719403,0.2978844837624814,0.2995893448283501,-0.001704851173421681,0,0,0,0,0,0,0
13,44.62863,50.06826539511449,65.34534534534535,0,0.29791314549931897,0.2979376214828673,0.29959096969905197,-0.0016533383747679297,0,0,0,0,0,0,0
14,47.2746,52.0395878450863,65.34534534534535,0,0.297978044548858,0.2980159125728976,0.29959258249426307,-0.0015766601315725572,0,0,0,0,0,0,0
15,49.2312,53.50431949849397,65.34534534534535,0,0.29807263426580977,0.29812098507049056,0.29959418308518654,-0.001473188277123232,0,0,0,0,0,0,0
16,50.27689,54.26286902896074,65.34534534534535,0,0.29820034829542685,0.2982537373323794,0.2995957713421178,-0.001342024324984958,0,0,0,0,0,0,0
17,50.5603,54.37650972424626,65.34534534534535,0,0.2983634856143651,0.29841424092726454,0.29959734713450487,-0.0011830965759083907,0,0,0,0,0,0,0
18,50.42575,53.99351402154668,65.34534534534535,0,0.29855892486545754,0.2986016808445034,0.2995989103310247,-0.0009972199092158568,0,0,0,0,0,0,0
19,50.10016,53.13111153336139,65.34534534534535,0,0.2987819279862314,0.29881433710728905,0.2996004607996752,-0.000786114169715001,0,0,0,0,0,0,0
20,49.45377,51.52640612828077,65.34534534534535,0,0.29902775663370296,0.29904960905897854,0.2996019984078823,-0.0005523798814778114,0,0,0,0,0,0,0
21,47.83859,48.643690210286906,65.34534534534535,0,0.29929167246488914,0.2993040808456292,0.2996035230226224,-0.00029943276542605314,0,0,0,0,0,0,0
22,44.35672,43.85363992498756,65.34534534534535,0,0.2995689371368061,0.2995736242067973,0.29960503451055637,-3.1400948667465334e-05,0,0,0,0,0,0,0
23,38.26245,36.712775958236676,65.34534534534535,0,0.2998548123064707,0.2998535327722482,0.2996065327381757,0.0002470093320689126,0,0,0,0,0,0,0
24,29.4119,27.21370296940334,65.34534534534535,0,0.30014455963089937,0.30013868070004507,0.2996080175719568,0.0005306723683670596,0,0,0,0,0,0,0
25,18.43362,15.881155191469405,65.34534534534535,0,0.30043344076710865,0.3004236976564135,0.2996094888785208,0.0008142179598284005,0,0,0,0,0,0,0
26,6.53894,3.656738588296026,65.34534534534535,0,0.30071671737211514,0.30070315176059814,0.2996109465247969,0.0010922143587653514,0,0,0,0,0,0,0
27,-4.933929,0.0,65.34534534534535,0,0.3009896511029354,0.30097173211813794,0.29961239037818554,0.001359350803313565,0,0,0,0,0,0,0
28,-14.98462,0.0,65.34534534534535,0,0.3012475036165859,0.3012244228760392,0.2996138203067182,0.001610611572444856,0,0,0,0,0,0,0
29,-23.28842,0.0,65.34534534534535,0,0.3014855365700834,0.3014566613128018,0.2996152361792108,0.0018414340758402463,0,0,0,0,0,0,0
30,-30.17969,0.0,65.34534534534535,0,0.3016990116204441,0.3016644733155827,0.2996166378654087,0.002047844330908349,0,0,0,0,0,0,0
31,-36.38281,0.0,65.34534534534535,0,0.301883190424685,0.3018445807104682,0.2996180252361193,0.002226564292925065,0,0,0,0,0,0,0
32,-42.69678,0.0,65.34534534534535,0,0.3020333346398223,0.30199447632169496,0.29961939816333094,0.0023750869141357153,0,0,0,0,0,0,0
33,-49.71976,0.0,65.34534534534535,0,0.3021455379582438,0.30211246434518496,0.29962075652031595,0.002491716517187075,0,0,0,0,0,0,0
34,-57.65927,0.0,65.34534534534535,0,0.30222065095691164,0.30219766558507183,0.29962210018171653,0.002575574031567415,0,0,0,0,0,0,0
35,-66.327,0.0,65.34534534534535,0,0.30226121193231265,0.302249989198704,0.29962342902361205,0.0026265687385430263,0,0,0,0,0,0,0
36,-75.30347,0.0,65.34534534534535,0,0.3022697611796973,0.3022700746322797,0.29962474292356767,0.0026453402067439704,0,0,0,0,0,0,0
37,-84.03259,0.0,65.34534534534535,0,0.30224883899431637,0.302259209179359,0.2996260417606642,0.0026331758506463487,0,0,0,0,0,0,0
38,-92.14157,0.0,65.34534534534535,0,0.30220098567142034,0.30221922786289007,0.29962732541550957,0.0025919108125874403,0,0,0,0,0,0,0
39,-99.54181,0.0,65.34534534534535,0,0.3021287415062598,0.30215240301432145,0.29962859377023193,0.002523817541884487,0,0,0,0,0,0,0
40,-106.4789,0.0,65.34534534534535,0,0.30203464679408554,0.30206133098105703,0.2996298467084566,0.0024314925023131866,0,0,0,0,0,0,0
41,-113.4977,0.0,65.34534534534535,0,0.30192124183014807,0.30194882289248376,0.2996310841152673,0.002317746938173688,0,0,0,0,0,0,0
42,-121.3525,0.0,65.34534534534535,0,0.3017910669096979,0.30181780545999126,0.2996323058771531,0.002185507674363359,0,0,0,0,0,0,0
43,-130.834,0.0,65.34534534534535,0,0.30164666232798576,0.30167123650546324,0.29963351188194365,0.0020377326449335124,0,0,0,0,0,0,0
44,-142.4659,0.0,65.34534534534535,0,0.30149056838026217,0.3015120384363526,0.29963470201873293,0.001877344368240002,0,0,0,0,0,0,0
45,-156.0408,0.0,65.34534534534535,0,0.30132532536177786,0.30134305133396805,0.29963587617779425,0.0017071830353151576,0,0,0,0,0,0,0
46,-170.1602,0.0,65.34534534534535,0,0.30115347356778344,0.3011670057971085,0.29963703425048804,0.0015299793535942755,0,0,0,0,0,0,0
47,-182.1243,0.0,65.34534534534535,0,0.3009775532935293,0.3009865142666954,0.29963817612916416,0.001348345871646187,0,0,0,0,0,0,0
48,-188.4615,0.0,65.34534534534535,0,0.30080010483426634,0.3008040783094676,0.29963930170705927,0.001164784262969747,0,0,0,0,0,0,0
49,-186.1001,0.0,65.34534534534535,0,0.30062361776125873,0.3006221083046648,0.29964041087819226,0.0009817050127827582,0,0,0,0,0,0,0
50,-173.6577,0.0,65.34534534534535,0,0.30045023307730434,0.3004429511904584,0.2996415035372586,0.0008014551645580625,0,0,0,0,0,0,0
51,-152.1303,0.0,65.34534534534535,0,0.3002819452893458,0.30026892141430556,0.2996425795795246,0.0006263492704836407,0,0,0,0,0,0,0
52,-124.4445,0.0,65.34534534534535,0,0.3001207483980208,0.30010233001783354,0.2996436389007233,0.0004586984764505482,0,0,0,0,0,0,0
53,-94.18843,0.0,65.34534534534535,0,0.2999686364039669,0.29994550689215255,0.29964468139695355,0.00030083277746704735,0,0,0,0,0,0,0
54,-64.20789,0.0,65.34534534534535,0,0.29982760330782193,0.2998008116742448,0.2996457069645833,0.0001551119141443583,0,0,0,0,0,0,0
55,-35.80415,0.0,65.34534534534535,0,0.29969964311022373,0.2996706295153493,0.29964671550015876,2.3921141171989453e-05,0,0,0,0,0,0,0
56,-9.038803,0.0,65.34534534534535,0,0.29958674981180994,0.2995573490158987,0.29964770690032044,-9.035083766077142e-05,0,0,0,0,0,0,0
