,index,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime,Index,Label,Condition,id
0,0.0,-17.37645,0.0,73.95389553545375,0,0.2534289000000002,0.2534148600004666,0.24745213936833488,0.005962709301341751,0,0,0,0,0,0,1,0,1,neutral,0
1,0.015873015873015872,-20.83318,0.0,73.95389553545375,0,0.25334117216845103,0.2529690076124935,0.24741071035138693,0.005558285824081515,0,0,0,0,0,0,0,1,1,neutral,0
2,0.031746031746031744,-24.01707,0.0,73.95389553545375,0,0.2530894333292041,0.2525140956693757,0.24736926608627927,0.005144818039372765,0,0,0,0,0,0,0,2,1,neutral,0
3,0.047619047619047616,-27.29897,0.0,73.95389553545375,0,0.2526908504653603,0.2520344389345983,0.24732780744889635,0.004706619834815419,0,0,0,0,0,0,0,3,1,neutral,0
4,0.06349206349206349,-31.17618,0.0,73.95389553545375,0,0.25216259056002027,0.2515162339952418,0.24728633531810268,0.004229886918624875,0,0,0,0,0,0,0,4,1,neutral,0
5,0.07936507936507936,-35.90514,0.0,73.95389553545375,0,0.25152182059628503,0.2509486801450868,0.24724485057548437,0.003703817702995096,0,0,0,0,0,0,0,5,1,neutral,0
6,0.09523809523809523,-41.37846,0.0,73.95389553545375,0,0.2507857075572553,0.25032481299094306,0.24720335410506927,0.0031214469107072127,0,0,0,0,0,0,0,6,1,neutral,0
7,0.1111111111111111,-46.96768,0.0,73.95389553545375,0,0.24997141842603196,0.24964199971947243,0.24716184679301956,0.0024801408422604337,0,0,0,0,0,0,0,7,1,neutral,0
8,0.12698412698412698,-51.66927,0.0,73.95389553545375,0,0.24909612018571578,0.24890207987334184,0.24712032952729274,0.0017817381523635312,0,0,0,0,0,0,0,8,1,neutral,0
9,0.14285714285714285,-54.28435,0.0,73.95389553545375,0,0.24817697981940764,0.24811116744052691,0.24707880319726994,0.0010323519396104285,0,0,0,0,0,0,0,9,1,neutral,0
10,0.15873015873015872,-53.87801,0.0,73.95389553545375,0,0.2472311643102083,0.2472791564648038,0.24703726869335207,0.00024187535737569404,0,0,0,0,0,0,0,10,1,neutral,0
11,0.1746031746031746,-50.02142,0.0,73.95389553545375,0,0.2462758406412187,0.24641899182409527,0.24699572690652766,-0.0005767476074070438,0,0,0,0,0,0,0,11,1,neutral,0
12,0.19047619047619047,-42.91124,0.0,73.95389553545375,0,0.2453281757955395,0.2455457788122925,0.24695417872791753,-0.0014084125519680003,0,0,0,0,0,0,0,12,1,neutral,0
13,0.20634920634920634,-33.32147,0.0,73.95389553545375,0,0.24440533675627168,0.24467580990694662,0.24691262504830397,-0.002236827889538948,0,0,0,0,0,0,0,13,1,neutral,0
14,0.2222222222222222,-22.29703,0.0,73.95389553545375,0,0.24352449050651598,0.24382558529587212,0.24687106675765247,-0.0030454943222714744,0,0,0,0,0,0,0,14,1,neutral,0
15,0.23809523809523808,-10.86493,0.0,73.95389553545375,0,0.24270280402937322,0.2430108963613443,0.2468295047446355,-0.003818621356563282,0,0,0,0,0,0,0,15,1,neutral,0
16,0.25396825396825395,0.124054,0.0,73.95389553545375,0,0.24195744430794427,0.2422460295527365,0.24678793989616757,-0.0045419234299561035,0,0,0,0,0,0,0,16,1,neutral,0
17,0.2698412698412698,10.12648,0.0,73.95389553545375,0,0.24130256455871618,0.2415431331976689,0.2467463730969605,-0.005203253099542065,0,0,0,0,0,0,0,17,1,neutral,0
18,0.2857142857142857,18.98055,0.0,73.95389553545375,0,0.24073749067996222,0.2409117731724692,0.24670480522910684,-0.005793045371086648,0,0,0,0,0,0,0,18,1,neutral,0
19,0.30158730158730157,26.70001,0.0,73.95389553545375,0,0.24025699632609687,0.24035868641029606,0.2466632371716989,-0.006304564190523972,0,0,0,0,0,0,0,19,1,neutral,0
20,0.31746031746031744,33.44542,2.24058037861772,73.95389553545375,0,0.23985585393564168,0.23988772541134126,0.24662166980048805,-0.006733957933414178,0,0,0,0,0,0,0,20,1,neutral,0
21,0.3333333333333333,39.41335,8.158059825913643,73.95389553545375,0,0.2395288359471184,0.23949997352554217,0.2465801039875889,-0.007080144121935077,0,0,0,0,0,0,0,21,1,neutral,0
22,0.3492063492063492,44.66095,13.327245624059014,73.95389553545375,0,0.23927071479904863,0.2391940007462187,0.24653854060123037,-0.007344553630996231,0,0,0,0,0,0,0,22,1,neutral,0
23,0.36507936507936506,49.15802,17.698852895829035,73.95389553545375,0,0.239076262929954,0.23896622354505456,0.24649698050555435,-0.007530770853056194,0,0,0,0,0,0,0,23,1,neutral,0
